,chromosome,subsets,Q
1722,"[ 7  6  3  2  7  7  0  5  1  1 11 10 17 11 16 13 17 16 19 21 24 24 24 27
 20 23 21 25 22 37 31 30 34 37 39 31 39 36 35 32 49 49 46 47 41 42 43 48
 45 59 58 56 50 56 51 56 59 58 59 55 67 64 60 65 61 68 62 61 62 66 78 73
 73 72 73 71 79 75 75 71 81 82 81 87 85 81 89 86 83 92 97 96 93 91 96 94
 93 98 91 97  1]","[{0, 1, 4, 5, 6, 7, 100, 8, 9}, {2, 3}, {10, 11, 13, 15}, {16, 17, 12, 14}, {18, 19, 20, 21, 22, 24, 26, 28}, {25, 27, 23}, {32, 33, 34, 36, 37, 39, 29}, {35, 31, 38, 30}, {40, 41, 44, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {48, 42, 43, 45, 46, 47}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 84, 85}, {83, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99}]",135.26967485012818
1723,"[ 6  8  4  8  0  3  5  0  7  2 15 14 13 14 18 17 14 12 11  9 27 19 27 25
 21 23 19 22 26 25 34 34 33 29 37 33 37 29 39 32 44 40 47 41 47 49 43 43
 43 44 53 56 50 56 51 57 54 53 57 52 62 64 68 62 67 63 62 64 65 67 79 79
 73 75 79 79 79 72 69 75 87 84 84 85 81 83 87 84 86 86 93 93 97 92 92 92
 98 94 99 97  3]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 19, 21, 24, 26, 28, 100}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {27, 20, 22}, {32, 33, 34, 35, 36, 37, 38, 39, 23, 25, 29, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {65, 66, 68, 60, 62, 63}, {64, 67, 69, 61, 78}, {70, 71, 72, 73, 74, 75, 76, 77, 79}, {80, 81, 82, 84, 86, 87, 88, 89}, {83, 85}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",142.13598283410226
1726,"[  7 100   6   4   7   3   0   6   1   1  13  13  17  12  16  10  14  10
  11  21  24  19  29  26  19  27  27  26  20  36  39  34  33  37  30  38
  38  39  30  38  44  49  46  45  39  42  42  48  45  41  56  56  49  57
  59  58  53  53  57  62  67  67  64  67  69  69  63  60  67  64  74  76
  73  75  73  78  77  79  76  77  85  84  89  88  87  89  89  86  87  85
  99  96  93  90  92  94  93  92  93  90   3]","[{0, 1, 2, 3, 4, 5, 6, 7, 100, 8, 9}, {17, 18, 10, 11, 12, 13, 15}, {16, 14}, {19, 20, 21, 24, 28}, {22, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 44}, {25, 26, 27, 23}, {41, 52, 49}, {48, 42, 43, 45, 46, 47}, {50, 51, 53, 55, 56, 57, 58}, {64, 65, 69, 54, 59, 62}, {66, 67, 68, 60, 61, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",135.62949302922488
1727,"[ 5  8  8  6  1  6  2  4  3  0 11 17 13 16 13 17 17 16 17 18 26 22 25 25
 22 26 22 26 20 28 34 37 38 29 30 39 38 36 35 35 42 40 45 44 47 47 44 44
 47 54 51 50 53 50 50 59 51 55 55 53 62 62 61 69 61 69 69 59 69 61 77 74
 71 79 76 79 72 71 76 77 79 80 83 85 82 83 87 88 86 90 98 92 94 92 91 94
 94 90 93 98  7]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 100}, {10, 11, 12, 13, 14, 15, 16, 17, 18, 19}, {33, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {34, 30}, {32, 35, 36, 37, 38, 39, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48}, {67, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81}, {82, 83, 84, 85}, {88, 86, 87}, {89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99}]",144.2325870016392
1728,"[  2 100   4 100   6   3   1 100   6  11  15  10  17  15  18  14  13  12
  17  26  19  28  27  27  23  23  20  23  20  37  31  32  38  32  39  32
  34  33  30  32  42  49  43  42  41  48  42  43  45  59  58  55  59  57
  53  59  59  56  50  54  62  64  69  69  69  63  69  59  65  61  78  75
  79  74  76  73  73  75  69  71  87  85  89  82  81  89  88  83  83  87
  99  92  97  96  92  92  90  94  92  90   7]","[{0, 1, 2, 3, 4, 100, 6, 7, 8, 5}, {9, 10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 26, 28}, {22, 23, 24, 25, 27}, {32, 33, 34, 35, 36, 37, 38, 39, 29, 30, 31}, {40, 42, 43, 46, 47}, {67, 41, 44, 49, 51, 52, 53, 54, 55, 56, 57, 59}, {48, 45}, {50, 58}, {64, 65, 66, 68, 69, 70, 78, 60, 61, 62, 63}, {71, 72, 73, 74, 75, 76, 77, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 90, 99, 93}, {97, 98, 91, 92, 94, 95}]",139.32540624565212
1730,"[  4 100   8 100   3   7   7   8   6  11  17  13  17  17  15  10  14  14
  19  20  22  26  20  27  23  27  19  25  29  33  38  30  39  29  39  38
  37  31  30  34  47  49  40  47  40  42  44  41  43  41  52  55  50  59
  56  56  57  53  50  52  65  62  64  62  67  69  65  64  62  78  78  72
  77  71  73  73  71  79  70  71  89  84  81  82  82  82  87  88  86  84
  91  92  93  95  97  94  98  98  97  95   7]","[{0, 1, 2, 3, 4, 100, 5, 7, 6, 8}, {9, 10, 11, 12, 13, 14, 15, 16, 17}, {18, 19, 20, 21, 22, 26}, {24, 25, 27, 23}, {33, 28, 29}, {35, 36, 37, 38, 30, 31}, {32, 34, 39}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {65, 66, 69, 70, 60, 78}, {64, 67, 68, 61, 62, 63}, {71, 72, 73, 74, 75, 76, 77, 79}, {80, 81, 82, 83, 84, 85, 89}, {88, 86, 87}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",153.21696708918722
1731,"[ 6  6  6  4  1  6  5  1  2 11 15 13 13 15 15 14 13 12 17 20 27 28 28 25
 20 22 27 26 20 28 31 35 38 39 35 33 39 33 32 37 44 40 43 46 46 42 42 43
 45 47 53 55 50 59 55 59 51 55 57 52 67 69 69 69 62 68 63 59 65 68 77 75
 76 79 71 79 77 70 69 72 85 84 89 85 89 80 88 83 83 87 98 92 95 96 95 99
 90 98 91 90  6]","[{0, 1, 2, 3, 100, 5, 6, 4, 7, 8}, {9, 10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {33, 34, 35, 36, 37, 39, 30, 31}, {32, 38}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {67, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60}, {64, 65, 66, 68, 69, 78, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",169.62630593778312
1732,"[  5 100   3   8   7   7   8   4   7   0  15  13  18  15  13  13  14  18
  14  22  22  19  27  27  22  29  27  26  22  22  37  34  35  35  31  32
  38  31  36  37  41  44  47  45  43  48  44  42  43  59  54  56  50  56
  56  56  53  58  50  56  62  64  63  61  61  63  62  63  65  67  73  74
  79  71  76  71  79  71  75  77  82  82  83  85  87  82  89  86  89  82
  97  98  93  96  92  92  91  94  91  98   7]","[{0, 1, 2, 3, 100, 5, 4, 7, 8, 9, 6}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {34, 37, 39, 30, 31}, {32, 33, 35}, {36, 38}, {48, 40, 41, 43, 44, 45, 46}, {42, 47}, {49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",170.9589532226334
1733,"[  7 100   7 100   1   3   0   2   2   1  13  18  17  12  13  10  13  18
  11  13  22  26  24  26  23  29  27  25  29  28  34  30  33  29  32  38
  37  31  30  42  44  39  40  47  47  48  39  45  43  47  51  55  50  59
  56  56  50  55  57  58  65  62  60  62  63  69  62  63  65  65  71  75
  79  70  79  73  74  76  76  70  89  82  80  82  82  79  87  86  83  84
  91  94  93  91  91  94  91  98  99  95   7]","[{0, 1, 2, 3, 100, 4, 6, 7, 5, 9, 8}, {10, 11, 12, 13, 14, 15, 16, 17, 18, 19}, {20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38}, {39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 85}, {80, 81, 82, 83, 84, 88, 89}, {86, 87}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",144.64099627545488
1734,"[  5 100   7 100   7   6   4 100   3   0  17  10  13  14  13  14  18   9
  12  21  28  22  27  27  23  27  27  23  20  28  31  35  35  32  36  34
  38  33  36  46  42  49  47  44  43  43  42  44  45  45  58  54  53  59
  50  54  50  53  59  56  62  64  61  61  67  66  62  64  67  63  71  76
  71  75  71  77  73  75  76  75  82  84  85  88  80  84  88  83  83  81
  97  92  97  90  95  92  90  98  96  97   1]","[{0, 1, 2, 3, 4, 5, 6, 7, 100, 9, 10, 11, 8, 17}, {16, 18, 12, 13, 14, 15}, {19, 21, 22, 23, 24, 25, 26, 27}, {29, 20, 28}, {32, 33, 34, 35, 36, 37, 38, 30, 31}, {39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 84, 85, 89}, {88, 83, 86, 87}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",163.09890436774594
1736,"[  7 100   7 100   3   3   5   1   7   2  13  14  17  16  15  10  18  10
  12  26  22  26  25  24  23  22  20  20  26  37  39  34  33  39  39  34
  34  36  39  32  42  43  45  44  43  42  44  45  47  44  56  54  55  50
  50  57  53  58  57  58  65  62  68  67  63  62  63  59  69  61  73  76
  76  75  70  71  74  76  70  71  85  85  80  87  81  89  88  89  87  82
  93  89  94  96  91  93  91  90  96  90   6]","[{0, 1, 2, 3, 100, 5, 6, 7, 8, 9, 4}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 25, 26, 27, 28}, {24, 23}, {29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39}, {48, 40, 42, 45, 47}, {49, 41, 43, 44, 46}, {50, 51, 53, 54, 56}, {64, 66, 67, 52, 55, 57, 58, 59, 63}, {65, 68, 69, 60, 61, 62}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99}]",139.3467102864684
1738,"[  7 100   7 100   2   0   9   2   2  11  15  13  11  12  18  14  17  12
  11  27  26  19  26  27  20  23  28  22  26  37  34  34  31  37  39  33
  39  36  30  32  47  43  46  48  41  43  43  42  45  40  58  55  50  52
  59  58  54  55  50  58  65  63  61  67  63  63  69  69  65  68  79  77
  73  79  79  77  77  75  76  75  81  80  85  88  87  83  88  80  86  88
  99  93  89  96  95  92  98  98  96  90   3]","[{0, 2, 4, 5, 7, 8}, {1, 3, 100}, {6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {32, 33, 34, 35, 36, 37, 38, 39, 29, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 84, 87}, {82, 83, 85, 86, 88, 89, 92, 94, 95}, {90, 99}, {96, 97, 98, 91, 93}]",145.5503854579877
1740,"[  5   6   6 100   3   7   7 100   3  17  17  10  11  11  15  13  17  14
  11  20  22  26  25  27  19  22  27  25  29  22  31  34  34  39  30  38
  39  33  30  36  49  40  47  44  49  47  43  41  47  47  54  55  59  50
  56  59  51  53  50  58  67  67  69  69  61  68  62  63  67  68  79  74
  77  71  71  73  78  79  75  71  84  84  81  82  82  84  89  89  89  92
  91  92  97  95  92  99  90  90  97  95   7]","[{0, 1, 2, 3, 100, 5, 6, 7, 4, 8}, {9, 10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {32, 34, 35, 38, 30, 31}, {33, 36, 37, 39}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85}, {96, 97, 98, 86, 87, 88, 89, 90, 91, 92, 94}, {99, 93, 95}]",166.47452448729723
1741,"[ 2  4  3  4  1  6  2  0  3  6 11 17 17 11 16 17 17 11 11 18 22 22 27 27
 21 23 23 20 21 33 31 37 38 39 35 33 38 36 30 32 47 43 47 44 47 42 44 44
 47 54 52 55 59 59 51 57 50 58 55 52 67 62 69 64 67 63 63 61 69 72 71 73
 79 79 76 73 71 75 76 71 87 84 80 82 89 82 87 80 86 80 89 98 94 92 96 93
 94 94 92 97  6]","[{0, 1, 2, 3, 4, 100, 6, 7, 5, 9, 8}, {10, 11, 12, 13, 14, 15, 16, 17, 18, 19}, {20, 21, 22, 23, 24, 25, 26, 27, 28}, {32, 33, 34, 35, 36, 37, 38, 39, 29, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48}, {49, 51, 54, 55, 57, 58}, {50, 52, 53, 56, 59}, {64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 60, 61, 62, 63}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90}, {96, 97, 98, 99, 91, 92, 93, 94, 95}]",135.36649669483324
1743,"[ 7  6  7  2  2  0  7  5  1  1 15 13 17 17 18 14 17 12 19 20 26 19 21 27
 20 23 28 22 26 37 34 30 31 37 39 31 39 36 30 32 47 43 46 47 41 42 43 48
 45 59 54 55 50 56 56 58 59 58 59 58 67 64 61 66 61 63 62 61 65 68 79 77
 73 71 79 77 77 75 76 75 81 82 81 88 87 81 89 86 86 92 97 93 89 91 95 94
 98 94 96 97  3]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 100}, {10, 14, 15, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {16, 17, 11, 12, 13}, {29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39}, {40, 41, 42, 43, 44, 45, 46, 47, 48}, {49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 85}, {83, 84, 86, 87, 88, 89, 92}, {97, 99, 90, 94, 95}, {91, 93}, {96, 98}]",145.4661605799387
1744,"[  5 100   0   8   9   3   5   2   2   6  15  18  13  17  17  14  18  14
  14  17  19  26  26  24  23  23  25  25  20  28  39  30  39  29  32  38
  37  34  39  32  49  44  45  45  43  47  44  40  47  41  53  50  55  52
  56  57  55  53  59  58  65  69  68  69  67  69  69  61  67  78  73  70
  77  74  76  73  79  76  76  75  85  89  89  88  85  89  89  86  83  86
  98  90  93  90  97  92  93  95  93  90   7]","[{0, 1, 2, 3, 4, 5, 6, 100, 8, 9, 7}, {33, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 28, 29}, {21, 22, 23, 24, 25, 26, 27}, {32, 34, 35, 36, 37, 38, 39, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {50, 51, 52, 53, 54, 55, 56, 57}, {58, 59}, {64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 60, 61, 62, 63}, {80, 81, 82, 84, 85, 86, 87, 89}, {88, 83}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",135.18372653082656
1748,"[ 5  6  4  4  3  3  0  2  1 17 13 10 18 15 16 14 13  9 19 21 24 28 24 24
 20 23 23 23 26 28 34 37 33 35 31 31 38 33 39 32 42 49 47 42 39 42 44 43
 45 40 58 56 50 59 51 59 59 58 59 55 65 62 64 64 69 68 63 68 62 62 77 76
 73 70 79 79 77 75 70 73 81 82 80 88 87 84 89 86 83 82 93 94 93 91 97 92
 93 99 96 90  6]","[{0, 1, 2, 3, 100, 5, 6, 4, 8, 7}, {9, 17}, {16, 10, 11, 13, 14, 15}, {12, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 44, 46}, {40, 41, 42, 43, 45, 47, 48, 49}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 84, 85, 86, 87, 89}, {88, 83}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",160.1423785338593
1749,"[ 2  4  8  8  7  0  0  2  7 17 11 10 13 12 13 10 13 13 11 27 24 24 27 25
 20 23 19 20 20 36 31 30 33 32 39 32 39 33 30 42 44 47 45 47 47 43 43 49
 45 45 54 54 55 50 59 52 54 58 50 58 62 63 68 64 67 62 62 64 69 65 78 79
 76 74 76 77 73 70 76 73 84 85 85 88 87 83 87 83 83 98 97 98 94 92 96 92
 90 89 92 97  7]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 100}, {16, 17, 9, 12, 13, 14}, {11, 18, 10, 15}, {19, 20, 21, 22, 24, 26, 27, 28}, {25, 23}, {34, 36, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 29}, {38, 30, 31}, {32, 33, 35, 37}, {50, 51, 53, 54, 56, 57, 58, 59}, {52, 55}, {65, 66, 68, 69, 60, 62}, {64, 67, 61, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88}, {96, 97, 98, 99, 89, 90, 91, 92, 93, 94, 95}]",139.34219480188136
1751,"[  2 100   7   6   0   3   8   6   6   1  11  14  17  14  18  10  14  19
  19  26  19  24  26  21  23  27  21  23  21  25  31  35  33  39  37  38
  34  36  30  38  42  49  40  45  43  49  44  40  45  40  58  50  50  52
  56  57  50  53  59  58  62  63  63  67  63  63  63  64  67  63  74  76
  73  79  73  73  72  72  75  77  89  80  89  82  80  82  89  83  86  97
  99  98  98  96  92  94  94  99  91  97   7]","[{0, 1, 2, 3, 4, 100, 5, 7, 6, 9, 8}, {10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {32, 33, 35, 38, 39, 30, 31}, {34, 36, 37}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {97, 99, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90}, {96, 98, 91, 92, 93, 94, 95}]",142.53499377935694
1753,"[  7   6   8 100   3   6   2   4   2   0  11  17  11  11  13  17  18  11
  19  18  28  22  26  25  21  26  21  26  26  28  34  35  35  29  30  34
  39  36  32  34  44  40  47  47  47  42  44  44  45  59  52  56  53  50
  50  54  51  55  57  52  62  62  66  62  61  69  63  63  62  64  74  73
  71  74  76  79  79  72  76  77  85  80  85  88  81  83  88  80  87  80
  93  96  94  90  91  94  98  98  93  98   1]","[{0, 1, 2, 3, 4, 100, 5, 7, 6, 9, 8}, {17, 10, 11, 12, 13, 14, 15}, {16, 18, 19}, {33, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {32, 34, 35, 36, 37, 38, 39, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48}, {49, 50, 52, 53, 54, 55, 57, 58, 59}, {56, 51}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",167.39535879903713
1754,"[ 9  7  3  8  6  6  4  5  1  6 17 13 11 15 13 13 14 11 17 20 24 22 21 25
 21 27 27 25 26 33 38 32 39 35 35 33 34 33 30 42 41 44 40 47 46 47 43 42
 47 44 54 49 50 59 53 58 54 53 55 58 62 63 63 61 67 66 63 60 65 65 77 70
 77 70 79 73 79 76 70 74 82 82 81 82 82 83 88 80 86 82 97 92 91 98 97 93
 98 98 91 97  1]","[{0, 1, 2, 3, 4, 5, 6, 100, 7, 9, 8}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 24}, {23, 25, 26, 27, 28}, {33, 34, 35, 36, 37, 29}, {38, 30}, {31, 32, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 51}, {50, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 87, 89}, {88, 86}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",164.2933831251368
1755,"[ 2  9  7  6  0  7  4  0  3  6 13 10 17 14 15 17 18 11 14 22 19 28 29 27
 23 22 23 22 21 25 31 30 38 39 39 38 37 36 32 34 47 47 47 41 43 48 39 41
 47 40 58 55 55 54 51 54 59 53 57 63 62 67 69 67 67 66 63 64 65 62 77 79
 71 79 76 71 79 72 75 75 82 84 89 85 81 82 88 88 86 84 91 92 97 98 92 97
 90 90 97 98  7]","[{0, 1, 2, 3, 4, 100, 6, 7, 8, 9, 5}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 22, 23, 24, 25, 26, 27, 29}, {28, 21}, {30, 31}, {32, 35, 38}, {33, 34, 46, 39}, {36, 37}, {40, 41, 42, 43, 44, 45, 47, 48, 49}, {50, 51, 52, 53, 54, 55, 57, 58}, {64, 65, 66, 67, 68, 56, 59, 61, 63}, {60, 69, 62}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 89}, {88, 86, 87}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",149.03002121367615
1757,"[  9 100   8   2   3   3   9   8   6   0  11  12  17  19  11  10  14  10
  17  18  22  24  19  21  23  29  25  23  26  28  38  37  34  37  30  34
  34  31  30  34  42  43  47  45  46  48  43  40  43  59  51  49  53  59
  49  56  50  53  55  53  62  69  61  66  69  63  65  68  65  68  79  75
  79  79  79  73  73  72  76  71  87  85  85  88  87  81  87  88  87  85
  98  92  94  98  95  99  90  90  90  95   1]","[{0, 2, 3, 4, 5, 6, 7, 8, 9}, {1, 100}, {10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22}, {24, 27, 21, 23}, {25, 26, 28, 29}, {32, 34, 35, 36, 38, 39, 30}, {33, 37, 31}, {40, 42, 47}, {48, 41, 43, 44, 45, 46}, {49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 83, 84, 86, 87, 88}, {89, 81, 82, 85}, {96, 97, 98, 90, 93}, {99, 91, 92, 94, 95}]",135.66822898807573
1759,"[ 4  9  6  6  7  3  5  4  3  0 15 13 11 10 11 13 18 12 14 21 26 28 19 27
 21 23 22 22 26 28 34 35 35 39 32 38 39 33 30 34 44 47 47 42 43 48 42 40
 45 41 58 54 49 57 50 54 59 56 50 56 65 69 60 69 67 62 69 69 69 68 73 74
 77 72 71 71 74 75 69 74 82 82 89 87 80 82 89 84 86 85 98 93 93 98 95 93
 90 98 99 98  7]","[{0, 1, 4, 100, 7, 9}, {2, 3, 5, 6, 8}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {32, 33, 34, 35, 36, 37, 38, 39, 30, 31}, {40, 41, 42, 43, 44, 46, 47, 49, 52}, {48, 45}, {50, 51, 54, 55, 58}, {56, 57, 59, 53}, {65, 60, 62}, {64, 66, 67, 68, 69, 78, 61, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",159.561798736137
1760,"[ 2  6  6  4  3  3  5  1  2  0 13 14 11 14 15 14 14  9 19 26 27 28 28 21
 20 22 27 23 20 28 31 35 35 39 31 33 39 39 32 37 44 44 40 47 40 42 42 44
 45 47 54 55 50 59 56 59 53 55 57 49 62 63 69 67 62 68 63 69 65 68 77 75
 76 79 73 79 73 70 69 77 85 84 89 85 89 82 87 83 83 87 98 90 95 96 95 99
 93 99 92 90  6]","[{0, 1, 2, 3, 100, 5, 6, 7, 8, 9, 4, 17}, {16, 10, 11, 12, 13, 14, 15}, {18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {32, 33, 34, 35, 36, 37, 38, 39, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 78, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {97, 98, 99, 90, 91, 92, 94, 95}, {96, 93}]",139.12152759373163
