,chromosome,subsets,Q
1665,"[ 7  6  3  8  0  3  7  4  1  2 15 14 13 16 15 17 14 12 14 22 27 23 21 27
 20 22 19 19 22 37 37 30 35 29 39 39 38 34 39 32 42 40 46 47 43 47 42 43
 47 40 52 55 49 52 53 54 59 53 55 67 65 64 63 62 69 62 65 69 62 64 78 74
 71 72 76 79 77 76 75 77 81 89 84 87 82 89 87 84 86 81 91 90 89 96 96 93
 94 98 93 98  6]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 100}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {32, 33, 34, 35, 36, 37, 38, 39, 29, 30, 31}, {40, 41, 42, 46, 49, 50, 51, 52, 53, 54, 55, 57, 58}, {48, 43, 44, 45, 47}, {64, 67, 69, 56, 59, 61}, {65, 66, 68, 60, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 85, 89, 92}, {82, 83, 84, 86, 87, 88}, {90, 91}, {96, 97, 98, 99, 93, 94, 95}]",71.5957316962565
1666,"[ 6  7  3  8  3  6  5  1  3  6 11 17 17 15 11 13 18 12 14 27 19 22 26 26
 19 26 20 20 26 36 34 30 34 39 31 34 39 31 30 33 41 49 46 47 40 47 42 42
 43 52 53 56 53 57 50 57 53 56 59 53 67 62 66 64 61 68 62 61 65 63 79 74
 73 72 73 79 73 79 70 72 81 84 89 88 89 83 88 86 89 84 91 94 93 98 91 92
 91 98 91 97  1]","[{0, 9, 5, 6}, {1, 100, 7}, {8, 2, 3, 4}, {16, 17, 18, 10, 11, 12, 14}, {13, 15}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {33, 36, 29, 39}, {32, 34, 35, 37, 38, 30, 31}, {40, 41, 44, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {48, 42, 43, 45, 46, 47}, {64, 66, 67, 69, 60, 61, 62, 63}, {65, 68}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",74.85060816175034
1670,"[  9   7   0   2   0   3 100   4   2  19  11  17  13  17  13  13  18  16
  17  27  19  19  20  24  22  26  22  26  29  37  39  34  31  37  35  32
  39  29  36  34  47  43  43  48  49  42  42  42  47  47  52  54  53  56
  53  56  54  53  50  54  67  67  61  67  67  63  62  60  67  78  74  75
  76  76  71  79  77  70  76  71  81  85  89  88  82  83  87  86  87  87
  98  92  93  98  95  99  93  98  91  95   3]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 19, 20, 21, 22, 23, 24, 25, 26, 27, 100}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {33, 29, 28, 37}, {32, 34, 35, 36, 38, 39, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 60, 61, 62, 63}, {69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 90, 91, 92, 93}, {99, 94, 95}]",69.34067538835966
1671,"[ 5  9  4  8  0  7  4  0  7 17 17 10 11 19 17 14 18 13 14 18 22 22 26 27
 22 29 28 26 26 28 38 35 39 35 37 38 39 31 32 38 49 49 46 47 43 43 39 41
 45 59 53 55 53 50 50 51 59 55 50 53 62 69 61 69 63 68 69 60 62 64 78 70
 76 70 70 79 74 75 70 71 82 84 84 88 89 84 88 84 87 80 97 96 94 96 96 94
 94 99 99 98  1]","[{0, 2, 3, 4, 5, 6, 7, 8}, {1, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 100}, {20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {32, 33, 34, 35, 36, 37, 38, 39, 42, 46, 30, 31}, {40, 41, 43, 44, 45, 47, 48, 49, 50, 52, 53, 54, 56, 58, 59}, {57, 51, 55}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {97, 98, 99, 90}, {96, 91, 92, 93, 94, 95}]",72.0074896066172
1672,"[  4   4   8 100   1   3   0   1   1  19  17  14  18  11  16  10  13  15
  17  21  27  19  25  27  22  26  23  19  22  36  39  32  35  39  39  32
  37  39  36  37  41  43  40  46  47  48  42  40  43  47  52  49  53  52
  50  59  57  58  55  58  62  62  63  64  62  69  62  63  69  68  78  73
  76  75  79  79  71  72  69  72  81  85  85  88  82  81  88  88  89  91
  89  92  89  91  95  93  90  92  93  97   3]","[{0, 1, 2, 4, 6, 7, 8}, {3, 100, 5}, {9, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {17, 18, 10, 12, 15}, {16, 11, 13, 14}, {33, 34, 36, 37, 38, 39, 29, 30}, {32, 35, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 51}, {50, 52, 53, 54}, {55, 56, 57, 58, 59}, {64, 66, 67, 60, 61, 62, 63}, {65, 68, 69, 70, 78}, {71, 72, 73, 74, 75, 76, 77, 79}, {80, 81, 82, 84, 85}, {83, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99}]",72.63059938962722
1673,"[  7   7   0   2   1   3 100   4   1   6  13  10  13  17  13  13  18  16
  17  26  19  26  25  24  22  23  22  25  26  33  39  35  39  29  35  32
  34  36  36  34  47  44  43  47  49  42  42  48  45  52  54  54  50  52
  56  56  54  53  57  53  65  67  63  64  61  63  69  64  67  78  73  73
  71  76  71  71  77  70  70  71  82  85  89  88  87  83  89  89  87  87
  98  98  93  98  95  99  90  90  91  97   3]","[{0, 1, 2, 3, 4, 100, 5, 7, 8, 6, 9}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {33, 29}, {32, 34, 35, 36, 37, 38, 39, 30, 31}, {48, 40, 42, 43, 45, 46, 47}, {41, 44, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 67, 68, 60, 61, 62, 63}, {66, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",80.32998487888187
1676,"[ 4  9  3  2  0  7  5  2  3  2 17 14 13 17 18 13 13 11 14 26 27 22 24 24
 22 23 21 26 20 37 39 37 38 32 37 31 29 36 36 36 41 40 39 45 49 47 39 40
 45 54 53 49 55 54 51 59 57 53 50 56 62 63 64 66 62 68 69 61 69 62 77 70
 71 79 79 77 74 72 76 75 87 89 80 88 85 84 88 89 89 82 99 90 97 96 95 97
 93 98 97 90  3]","[{0, 4}, {1, 2, 3, 100, 5, 6, 7, 8, 9}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {32, 33, 34, 35, 36, 37, 38, 39, 42, 46, 29, 30, 31}, {48, 40, 41, 43, 45, 47}, {44, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 86, 87, 88, 89}, {84, 85}, {91, 90, 99}, {97, 98, 92, 94, 95}, {96, 93}]",75.00962051787917
1677,"[ 4  8  3  6  2  0  5  5  2  2 13  9 17 15 17 17 14 14 17 18 28 24 21 25
 21 29 25 26 22 22 39 37 39 32 30 33 37 31 30 38 42 43 43 42 43 49 42 49
 47 40 54 54 55 52 53 51 51 56 55 53 62 64 65 64 62 62 65 68 67 61 79 73
 73 75 79 78 72 71 70 73 87 82 89 87 80 84 88 84 89 82 96 94 98 90 97 97
 98 89 96 97  3]","[{0, 1, 2, 3, 4, 5, 100, 6, 8, 9, 7, 11}, {10, 12, 13, 14, 15, 16, 17, 18, 19}, {20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {32, 33, 34, 35, 38, 39, 30}, {36, 37, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 69, 60, 61, 62, 63}, {67, 68}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 83, 84, 85, 87}, {97, 99, 81, 82, 86, 88, 89, 91, 94, 95}, {96, 98, 90, 92, 93}]",74.59264050629942
1680,"[  4 100   7 100   3   6 100   8   7   4  15  13  13  14  15  14  18   9
  17  21  26  24  29  24  21  22  21  23  21  28  31  35  33  35  32  31
  37  36  30  34  41  47  46  47  46  49  42  49  43  44  53  54  53  50
  53  57  51  53  55  52  67  62  65  61  62  69  65  61  67  68  79  73
  69  76  71  77  71  75  76  76  81  89  81  85  89  84  88  86  87  81
  99  92  95  92  97  97  93  95  97  95   3]","[{0, 1, 3, 4, 100, 6, 5, 9, 16, 17, 18}, {8, 2, 7}, {10, 11, 12, 13, 14, 15}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {32, 33, 34, 35, 38, 39, 30, 31}, {36, 37}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 72, 60, 61, 62, 63}, {70, 71, 73, 74, 76, 78, 79}, {75, 77}, {80, 81, 82, 83, 84, 85, 89}, {88, 86, 87}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",77.48563122891478
1684,"[ 9  7  3  4  0  6  2  0  6  6 17 13 13 17 18 13 18 13 14 27 28 24 24 25
 23 26 21 26 26 25 39 35 33 35 36 33 38 36 39 38 41 43 43 48 46 48 44 41
 47 41 54 50 53 56 56 57 53 53 57 53 67 62 61 65 61 68 63 61 62 68 79 70
 77 70 73 77 71 71 70 75 81 85 80 88 85 83 89 84 83 87 97 89 98 90 95 97
 94 90 91 98  1]","[{0, 1, 2, 3, 4, 100, 6, 7, 5, 9, 8}, {17, 10, 11, 12, 13, 15}, {16, 18, 14}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {34, 36, 37, 38, 39, 30}, {32, 33, 35, 31}, {40, 41, 42, 43, 45, 47, 48, 49}, {44, 46}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 91, 92, 98, 99}, {96, 97, 90, 93, 94, 95}]",82.17464040033416
1690,"[ 6  6  4  5  3  7  3  0  7  2 11 12 17 10 13 10 13 12 14 24 26 24 20 21
 22 23 19 20 22 37 31 30 35 29 35 34 39 31 36 32 44 47 46 48 47 48 44 48
 47 51 58 56 55 59 56 57 51 56 55 54 67 67 69 65 67 66 65 68 65 64 74 79
 76 76 71 79 71 70 69 77 84 84 89 87 80 82 88 86 83 82 98 92 91 91 92 99
 94 99 93 95  7]","[{0, 1, 2, 3, 4, 5, 6, 7, 100, 9, 8}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {33, 37, 29, 30, 31}, {32, 34, 35, 36, 38, 39}, {40, 41, 42, 43, 44, 45, 46, 47, 48}, {49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 78, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 79}, {80, 81, 84}, {89, 82, 85}, {88, 83, 86, 87}, {96, 98, 90, 91, 92, 93, 94}, {97, 99, 95}]",94.9051570001733
1691,"[ 4  4  9  2  0  3  5  6  2 11 13 17 13 10 17 13 14 12 11 27 27 19 25 21
 20 26 21 26 21 37 37 30 34 37 36 34 34 36 30 33 41 43 46 47 47 47 44 45
 43 52 58 50 50 56 55 56 57 58 59 54 65 64 68 64 69 68 63 60 65 62 71 73
 77 72 79 73 72 76 76 70 82 84 81 87 85 84 89 84 83 80 97 96 98 96 96 99
 93 90 99 90  7]","[{0, 1, 4}, {2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 100}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {32, 33, 34, 35, 36, 37, 38, 39, 29, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48}, {49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {97, 98, 99, 90, 92, 95}, {96, 91, 93, 94}]",73.04207601460384
1693,"[ 6  8  9  2  3  3  3  0  2  4 11 17 11 12 18 10 18 13 17 22 26 24 20 26
 19 22 19 26 22 37 37 30 33 39 31 34 38 33 36 36 44 40 40 48 40 48 44 41
 47 51 56 56 49 56 56 54 54 53 55 63 65 64 61 69 62 66 65 68 65 66 74 75
 77 72 79 77 71 70 70 70 84 85 80 82 80 81 88 89 86 82 91 96 94 98 96 99
 93 98 92 98  7]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 100}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {32, 33, 34, 35, 36, 37, 38, 39, 29, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48}, {49, 50, 51, 52, 53, 54, 55, 56, 57, 58}, {65, 66, 67, 68, 69, 59, 60, 63}, {64, 61, 62}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 82, 83, 84, 87, 89}, {81, 85}, {88, 86}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",83.25333477819773
1694,"[ 6  6  0  8  6  0  8  1  3 11 15 10 11 12 18 10 18 13 12 18 27 26 28 26
 22 29 25 23 26 37 38 37 34 29 31 33 37 34 30 41 49 44 39 47 47 47 43 41
 43 40 53 56 55 52 50 52 50 58 57 56 67 64 63 67 61 62 62 61 62 64 71 75
 76 75 70 71 71 79 70 73 85 82 85 88 82 82 87 89 89 87 96 92 97 96 95 93
 94 92 91 97  3]","[{0, 1, 2, 3, 4, 5, 6, 100, 8, 7}, {9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}, {20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37}, {38, 30}, {39, 41, 42, 43, 44, 45, 46, 47, 48}, {40, 49}, {50, 51, 52, 53, 54, 55, 56, 59}, {57, 58}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 84, 85}, {83, 86, 87, 88, 89}, {96, 90, 93, 94, 95}, {97, 98, 99, 91, 92}]",78.30342389939152
1696,"[ 6  8  6  4  2  3  0  5  1  2 15 18 17 15 13 13 13 13 12 24 26 22 26 27
 21 22 23 26 29 28 31 34 34 35 36 39 39 34 36 36 49 39 46 46 47 48 39 41
 47 45 53 56 59 52 51 58 53 53 55 58 65 63 66 61 63 63 65 64 62 67 79 74
 71 76 71 79 74 71 69 75 89 82 81 88 87 82 87 86 86 84 99 92 97 90 91 97
 90 95 99 98  7]","[{0, 2, 3, 4, 5, 6, 100, 7, 9}, {8, 1}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27}, {28, 29}, {30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 78, 60, 61, 62, 63}, {75, 70, 79}, {71, 72, 73, 74, 76, 77}, {80, 83, 84, 86, 87, 88, 89}, {81, 82, 85}, {96, 98, 99, 90, 93}, {97, 91, 92, 94, 95}]",71.72505232829378
1697,"[ 6  7  3  6  0  3  4  5  2 17 15 18 17 14 17 13 13 14 11 27 27 22 20 24
 22 29 23 26 26 37 37 30 39 35 37 38 39 33 32 30 41 40 47 42 49 42 42 49
 43 54 58 54 53 54 51 54 54 53 57 54 62 62 61 65 62 62 69 60 62 68 74 75
 73 76 76 78 74 71 75 75 82 82 80 88 80 82 89 84 83 82 98 94 93 96 96 93
 98 92 99 90  7]","[{0, 1, 2, 3, 4, 5, 6, 100, 8, 7}, {9, 10, 12, 13, 14, 15, 16, 17}, {18, 11}, {19, 20, 21, 22, 23, 24, 26, 27, 28}, {25, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39}, {40, 41}, {42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 72, 73, 74, 76}, {71, 75, 77, 78, 79}, {80, 81, 82, 84, 85, 86, 87, 89}, {88, 83}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",70.09626685332616
1698,"[ 6  7  7  2  3  3  2  0  2  6 17 14 17 12 18 13 18 18 17 24 22 24 27 26
 20 26 19 23 22 25 39 30 34 35 35 31 34 33 36 36 47 47 43 45 49 48 44 41
 47 40 58 56 59 56 56 57 53 55 55 53 65 64 61 64 67 68 69 68 65 62 74 70
 77 71 73 79 72 70 70 77 84 85 81 82 85 82 88 89 83 82 97 96 93 96 92 93
 90 92 91 90  7]","[{0, 1, 2, 3, 100, 4, 6, 7, 5, 9, 8}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {32, 33, 34, 35, 36, 37, 38, 39, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {57, 50, 58, 55}, {51, 52, 53, 54, 56, 59}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",92.98328371849772
1700,"[  5 100   3   8   0   3   5   5   3  14  15  17  13  15  17  13  13  16
  14  27  28  22  28  26  19  22  27  20  21  36  37  32  34  39  31  31
  39  31  30  33  41  47  46  47  49  43  42  42  43  45  53  56  59  54
  59  51  53  56  57  54  67  62  63  67  67  63  69  60  69  66  78  74
  77  72  71  73  73  70  76  71  82  80  85  87  89  82  89  80  89  86
  91  98  93  90  91  92  91  95  99  95   7]","[{0, 1, 2, 3, 4, 5, 6, 7, 100, 8}, {9, 10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {33, 36, 29, 39}, {32, 34, 35, 37, 38, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 67, 60, 61, 62, 63}, {66, 68, 69}, {70, 72, 73, 75, 76, 77, 78}, {74, 79, 71}, {80, 81, 82, 83, 85, 87}, {88, 89, 84, 86}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",74.496414432531
1703,"[  2 100   4   2   6   6   7   5   6  11  17  18  17  15  13  10  14  18
  11  21  26  24  20  24  23  23  21  20  21  28  31  30  31  37  31  33
  39  33  36  46  42  43  45  48  49  42  42  49  45  44  53  50  55  56
  56  52  51  58  55  49  67  69  64  66  69  69  63  60  69  67  78  79
  73  72  79  78  72  76  70  73  81  85  84  87  82  89  87  88  87  81
  97  92  97  95  91  97  90  99  99  98   6]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 100}, {9, 10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {32, 34, 30, 31}, {33, 35, 37}, {36, 38, 39, 40, 41, 42, 43, 45, 46, 48}, {49, 59, 44, 47}, {50, 51, 53, 54, 56}, {57, 58, 52, 55}, {64, 65, 67, 68, 69, 60, 61, 62}, {66, 63}, {78, 75, 70}, {71, 72, 73, 74, 76, 77, 79}, {80, 81, 85, 89}, {82, 84}, {88, 83, 86, 87}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",78.89242204640006
1704,"[ 7  6  0  8  2  0  3  5  7 19 11 17 11 14 16 17 13 13 19  9 28 28 28 25
 21 27 22 22 26 37 31 30 31 39 32 34 29 31 30 33 42 47 43 42 40 49 42 42
 47 40 51 54 49 56 56 51 57 53 55 58 67 64 63 69 67 66 65 60 67 66 74 77
 73 79 79 77 72 79 70 77 85 84 80 87 89 89 89 84 89 85 99 96 94 96 95 94
 90 90 92 90  7]","[{0, 1, 2, 3, 100, 5, 6, 7, 8, 4}, {9, 18, 19}, {10, 11, 12, 13, 14, 15, 16, 17}, {20, 21, 22, 23, 24, 25, 26, 27, 28}, {32, 34, 35, 36, 37, 38, 29, 30, 31}, {33, 39}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 52}, {50, 51, 53, 54, 55, 56, 57, 58, 59}, {64, 67, 68, 60, 61}, {65, 66, 69, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 99, 90, 91, 93}, {98, 92, 94, 95}]",80.80931108635292
1705,"[  7   8   8 100   3   6 100   4   3   2  17  12  13  14  15  14  13  12
  11  21  26  23  21  21  21  29  21  19  20  28  38  35  38  35  30  31
  37  30  35  35  49  47  47  48  47  49  42  49  45  41  51  50  55  50
  56  52  51  53  59  62  62  63  65  61  63  68  62  63  65  61  74  77
  71  74  71  73  79  71  76  87  81  80  83  87  82  81  89  86  89  81
  99  92  95  92  91  97  93  94  99  97   3]","[{0, 1, 2, 3, 4, 100, 6, 7, 8, 9, 5}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {32, 33, 34, 35, 36, 37, 38, 39, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {50, 51, 53, 54, 56, 57}, {52, 55}, {65, 66, 68, 58, 59, 60, 62}, {64, 67, 69, 61, 63}, {70, 71, 72, 73, 74, 75, 77}, {76, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",82.13542245405127
1708,"[  7 100   0   4   3   0   2   1   2   2  11  17  18  14  17  14  13  10
  16  22  28  24  19  25  22  26  22  23  20  37  34  30  34  32  31  33
  39  36  36  46  41  40  46  42  40  42  42  41  45  52  51  49  50  57
  49  57  57  56  59  54  62  67  61  62  61  69  65  60  67  62  78  70
  76  79  73  77  73  70  76  71  82  85  81  88  82  82  87  86  87  85
  91  98  94  91  97  92  91  92  91  95   3]","[{0, 1, 2, 3, 100, 5, 6, 7, 8, 9, 4}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 21, 22, 23, 24, 25, 26, 27}, {20, 28}, {36, 37, 38, 39, 42, 43, 45, 46, 48, 29}, {32, 33, 34, 35, 30, 31}, {40, 41, 44, 47}, {49, 50, 51, 52, 54, 58, 59}, {56, 57, 53, 55}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 84, 85, 89}, {88, 83, 86, 87}, {96, 98, 90, 91, 93}, {97, 99, 92, 94, 95}]",100.2296978705774
1709,"[ 6  8  3  8  0  3  3  4  1  2 15 12 13 12 18 17 18 12 17 22 27 23 20 27
 20 22 19 19 22 37 39 30 35 35 39 39 38 34 36 32 44 40 46 47 49 48 44 43
 47 40 52 55 49 52 56 54 54 55 55 63 65 64 61 62 69 62 69 68 62 64 78 75
 77 72 76 71 77 70 75 77 84 89 84 87 80 89 87 89 83 81 91 96 93 96 96 93
 90 98 93 95  6]","[{0, 1, 2, 3, 4, 100, 6, 5, 8, 9, 7}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {32, 33, 34, 35, 37, 39, 29, 30, 31}, {36, 38}, {40, 41, 42, 44, 46, 49, 50, 52, 53}, {48, 43, 45, 47}, {51, 54, 55, 56, 57, 58}, {64, 65, 66, 67, 68, 69, 59, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 82, 84}, {81, 83, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",84.29418495246064
1710,"[  7 100   9   2   0   6   5   8   2   2  15  12  18  10  15  13  13  11
  12  22  28  22  29  25  19  29  28  22  21  25  34  30  31  39  32  33
  38  33  36  38  44  40  43  41  40  47  39  48  47  41  53  56  53  57
  51  52  55  56  59  67  62  64  69  66  62  63  63  61  65  68  77  75
  77  70  70  78  79  72  76  77  81  82  83  82  87  84  88  89  87  86
  99  92  94  91  91  93  94  94  92  90   3]","[{0, 1, 2, 3, 4, 100, 7, 8, 9}, {5, 6}, {16, 10, 13, 14, 15}, {17, 18, 11, 12}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {32, 34, 30, 31}, {33, 35, 36, 37, 38, 39, 46}, {49, 40, 41, 42, 43, 44}, {48, 45, 47}, {50, 51, 52, 53, 54, 55, 56, 57}, {64, 65, 66, 67, 68, 69, 58, 59, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83}, {84, 85, 86, 87, 88, 89}, {90, 99}, {96, 97, 98, 91, 92, 93, 94, 95}]",68.78361304210381
1711,"[ 6  6  0  2  1  3  8  4  1 11 13 10 11 17 13 13 18 13 12 18 27 26 25 26
 22 23 22 25 26 33 38 37 34 29 35 33 34 36 36 41 49 44 43 47 47 47 42 41
 45 40 54 56 50 52 50 56 54 58 57 56 65 64 63 67 61 62 62 61 62 64 71 73
 71 76 71 71 71 79 70 73 85 85 89 88 82 83 89 89 89 87 98 92 97 98 95 99
 90 92 91 97  3]","[{0, 1, 2, 3, 100, 5, 6, 4, 8, 7}, {9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}, {20, 21, 22, 23, 24, 25, 26, 27, 28}, {32, 33, 34, 35, 36, 37, 38, 29, 30, 31}, {39, 41, 42, 43, 44, 45, 46, 47, 48}, {40, 49}, {50, 51, 52, 53, 54, 55, 56, 59}, {57, 58}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",87.54509161453737
