,chromosome,subsets,Q
822,"[ 5  8  4  5  2  7  3  0  2  6 17 12 17 17 13 13 13 13 12 18 19 24 26 25
 23 23 25 26 22 37 39 30 35 29 30 39 39 33 39 36 41 47 46 48 43 48 44 48
 47 51 58 56 53 59 56 59 54 55 59 55 65 64 61 65 69 66 65 69 69 63 73 72
 77 76 70 79 71 72 75 77 87 85 80 82 85 84 88 89 83 82 91 96 93 98 95 94
 90 99 92 90  7]","[{0, 3, 100, 5, 6, 7, 9}, {8, 1, 2, 4}, {10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20}, {21, 22, 23, 24, 25, 26, 27, 28}, {33, 29, 37}, {32, 34, 35, 36, 38, 39, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48}, {56, 49, 51, 54}, {50, 52, 53, 55, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 82, 83, 86, 87, 88, 89}, {81, 84, 85}, {96, 97, 99, 90, 91}, {98, 92, 93}, {94, 95}]",70.12232467573503
824,"[  6   7   4   5   7   3 100   5   7   1  15  14  17  19  17  10  13  12
  12  17  19  22  26  25  23  27  23  23  21  37  38  32  34  37  36  32
  38  33  36  30  44  44  43  44  41  47  39  43  45  44  56  54  59  56
  55  56  53  56  57  54  67  62  66  65  63  69  65  60  69  68  73  74
  71  72  73  77  72  70  69  70  81  85  83  82  81  89  88  83  87  98
  98  94  91  98  96  97  98  95  93  98   3]","[{0, 1, 2, 3, 100, 5, 6, 7, 4, 8, 9}, {10, 15}, {11, 12, 13, 14, 16, 17, 18, 19, 20}, {21, 22, 23, 24, 25, 26, 27, 28}, {33, 29, 37}, {32, 34, 35, 36, 38, 39, 46, 30, 31}, {40, 41, 42, 43, 44, 45, 47, 48, 49}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {67, 60}, {64, 65, 66, 68, 69, 78, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 79}, {80, 81, 84, 85, 89, 90, 91, 92, 93, 94, 96, 98, 99}, {82, 83, 86, 87, 88}, {97, 95}]",77.51898108258933
825,"[ 4  4  4  5  2  7  3  1  7 11 17 14 11 17 17 17 18 11 12 17 24 28 20 27
 23 26 19 19 22 36 37 34 34 32 36 32 29 30 39 42 41 49 45 41 39 48 39 49
 45 40 52 55 53 56 50 59 51 53 57 53 67 67 66 69 69 68 63 60 62 68 71 73
 77 72 70 73 77 71 70 71 79 82 89 87 81 83 89 86 87 88 96 92 93 96 96 94
 91 94 91 98  6]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 100}, {9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {32, 33, 34, 35, 36, 29, 31}, {37, 30}, {48, 38, 39, 42, 44, 45, 46}, {49, 40, 41, 43, 47}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {67, 60, 61}, {64, 65, 66, 68, 69, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80}, {81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",62.21533532805066
826,"[  5 100   3 100   9   6 100   0   3   6  13  14  13  12  17  14  18   9
  19  26  27  28  20  26  23  22  28  26  29  36  39  37  39  29  35  34
  39  34  39  32  49  40  40  48  41  49  44  44  47  41  52  50  59  59
  49  51  54  56  57  62  67  62  69  59  63  62  63  61  62  68  79  73
  77  76  73  79  77  75  76  77  82  85  85  85  82  83  88  83  86  87
  93  96  95  91  97  99  93  99  96  95   6]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 14, 15, 17, 100}, {10, 12, 13}, {16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 36, 38, 39}, {34, 35, 37, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 54, 56, 57, 58}, {64, 65, 66, 67, 68, 69, 50, 51, 52, 53, 55, 59, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 87, 89}, {88, 86}, {96, 98, 90, 91, 93}, {97, 99, 92, 94, 95}]",51.180013961903754
827,"[ 6  7  7  2  0  3  5  8  2 19 13 18 13 15 18 17 18 11 17 22 27 22 27 27
 22 29 28 20 21 25 34 37 31 39 32 39 38 33 36 36 44 47 43 45 49 42 39 42
 45 54 51 56 55 56 49 58 51 58 55 62 62 67 68 61 67 69 63 59 62 78 79 79
 71 71 73 79 77 76 69 70 82 80 80 88 82 81 89 84 87 87 98 92 95 96 97 97
 94 95 97 98  6]","[{0, 1, 2, 3, 4, 5, 6, 100, 7, 8}, {9, 19, 20, 21, 22, 23, 24, 26, 27, 28}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {25, 29}, {32, 33, 34, 35, 36, 37, 38, 39, 46, 30, 31}, {40, 49, 44, 54}, {48, 41, 42, 43, 45, 47}, {56, 50, 51, 53}, {57, 58, 52, 55}, {64, 66, 67, 68, 59, 60, 61, 62, 63}, {65, 69, 78}, {70, 71, 72, 73, 74, 75, 79}, {76, 77}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",78.46766958353206
829,"[ 2  4  8  5  2  7  8  1  7 11 17 14 11 17 17 17 17  9 16 26 24 28 20 24
 23 27 22 19 22 36 38 32 34 37 36 31 29 30 32 30 41 49 45 41 40 48 39 49
 43 40 52 55 53 56 50 59 51 55 57 53 67 67 66 69 69 62 63 69 65 66 71 72
 76 72 71 73 77 71 75 71 79 82 80 87 81 83 87 86 89 88 96 92 91 95 91 99
 91 94 91 98  6]","[{0, 1, 2, 3, 4, 100, 6, 7, 8, 5}, {9, 10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 46}, {40, 41, 42, 43, 44, 45, 47, 48, 49}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 84}, {83, 85, 86, 87}, {88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",77.9854928799976
830,"[  5 100   8   4   7   3   4   0   3   2  15  13  18  11  16  13  17  14
  19  18  24  24  20  27  20  29  21  20  20  36  39  32  35  37  39  33
  38  33  30  38  44  49  40  48  39  47  42  48  47  59  53  54  55  54
  53  58  51  53  55  56  62  62  61  69  63  69  65  61  62  67  79  76
  79  72  76  78  73  72  70  71  82  89  80  87  82  89  89  80  89  82
  98  89  98  91  92  97  90  89  91  95   1]","[{0, 2, 3, 4, 5, 6, 7, 8, 9}, {1, 100}, {10, 11, 13, 15}, {18, 19, 12}, {16, 17, 14}, {20, 21, 22, 23, 24, 26, 27, 28}, {34, 36, 38, 39, 40, 42, 44, 46, 25, 29, 30}, {32, 33, 35, 37, 31}, {41, 49, 50, 51, 53, 54, 56, 57, 59}, {48, 43, 45, 47}, {58, 52, 55}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99}]",61.04313588601298
832,"[  4   6   0 100   2   0   8   5   3  11  13  17  13  10  16  14  18  13
  17  13  28  26  26  26  21  26  23  19  22  37  38  32  31  32  39  33
  39  30  32  32  47  39  43  41  47  49  42  44  47  59  51  49  53  52
  51  58  51  58  57  53  67  67  65  65  62  63  63  59  62  68  74  70
  73  75  73  79  79  75  75  72  89  82  84  88  82  80  88  88  86  84
  93  92  97  96  92  93  94  94  89  90   7]","[{0, 1, 2, 3, 4, 5, 100, 7, 6, 8}, {9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 27}, {20, 21, 22, 23, 24, 25, 26, 28}, {29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 41, 42, 43, 46}, {48, 40, 44, 47}, {67, 45, 49, 50, 51, 52, 53, 54, 56, 59, 60, 61}, {57, 58, 55}, {64, 65, 66, 68, 69, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 98, 82, 84, 85, 89}, {88, 83, 86, 87}, {96, 97, 99, 90, 91, 92, 93, 94, 95}]",71.90728086691041
833,"[  6   9   9 100   9   0 100   8   7   1  11  17  13  12  17  17  18  10
  12  21  28  23  20  21  22  26  22  22  22  33  34  34  33  37  35  38
  29  30  30  44  47  43  40  42  43  47  44  40  47  44  53  54  50  57
  50  58  55  53  55  49  62  63  60  67  63  66  63  60  69  65  77  76
  77  74  79  73  72  76  76  73  81  85  83  87  80  80  88  83  89  98
  93  93  97  92  92  97  93  92  91  90   6]","[{0, 3, 100, 5, 6}, {1, 2, 4, 9}, {8, 7}, {17, 10, 11, 14, 15}, {16, 18, 12, 13}, {19, 21, 23}, {20, 22, 24, 25, 26, 27, 28}, {32, 33, 34, 35, 36, 37, 38, 29, 30, 31}, {39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 59}, {50, 51, 52, 53, 54, 57}, {56, 58, 55}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 76, 77, 78}, {73, 74, 75, 79}, {80, 81, 84, 85}, {82, 83, 87}, {86, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99}]",52.6193277761641
834,"[  2 100   0   8   6   6   0   6   7   0  17  14  13  17  15  10  17  16
  12  27  26  22  28  25  22  29  25  26  26  33  34  30  34  39  32  39
  37  39  35  35  44  49  43  47  43  48  39  43  45  51  53  56  53  54
  50  57  51  55  55  53  62  69  68  69  67  66  69  60  67  62  73  76
  77  72  76  71  71  71  76  87  82  80  89  82  81  82  89  83  89  92
  93  89  93  90  92  99  93  99  91  95   3]","[{0, 1, 2, 3, 4, 5, 6, 7, 100, 9, 8}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 33, 35, 36, 37, 38, 39, 46}, {32, 34, 30, 31}, {40, 42, 43, 44, 47}, {56, 49, 51, 41}, {48, 45}, {50, 52, 53, 54, 59}, {57, 58, 55}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78}, {79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 96, 98}, {97, 99, 95}]",58.08547759484517
837,"[ 6  7  9  5  6  0  9  5  6  6 17 13 11 16 13 13 13 13 12 18 26 24 21 25
 23 23 23 19 22 37 34 37 39 35 31 33 39 39 39 38 42 47 46 48 49 48 44 49
 43 52 54 55 59 59 53 59 50 56 57 56 62 64 61 61 69 66 65 69 69 65 77 70
 77 76 71 77 71 75 76 77 87 82 80 87 87 82 87 80 89 82 89 96 93 91 97 93
 90 99 92 90  7]","[{0, 1, 2, 3, 4, 5, 6, 100, 8, 9, 7}, {10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 27}, {20, 21, 22, 23, 24, 25, 26, 28}, {32, 34, 36, 37, 38, 39, 29, 30, 31}, {33, 35}, {40, 41, 42, 44, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {48, 43, 45}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99}]",61.23723965402221
838,"[ 5  7  4  2  3  3  5  6  2 14 13 18 17 16  9 17 17 16 12 24 19 19 20 26
 19 26 25 26 29 28 34 37 34 29 37 39 37 30 36 36 42 44 45 44 43 42 44 41
 47 44 53 56 53 56 51 59 54 53 59 54 65 69 64 67 62 66 63 69 69 63 73 72
 77 79 70 78 78 72 70 75 87 84 80 82 80 83 88 84 83 92 96 96 93 91 91 93
 93 99 92 95  6]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 100}, {9, 14}, {10, 11, 12, 13, 15, 16, 17, 18}, {19, 20, 21, 22, 24}, {25, 26, 27, 23}, {33, 28, 29}, {32, 34, 35, 36, 37, 38, 39, 30, 31}, {40, 42, 45}, {48, 49, 41, 43, 44, 46, 47}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {65, 66, 67, 68, 69, 60, 61, 63}, {64, 62}, {70, 73, 74, 75, 76, 78, 79}, {72, 77, 71}, {80, 81, 82, 83, 84, 85, 86, 87, 88}, {96, 97, 98, 99, 89, 90, 91, 92, 93, 94, 95}]",75.09453617084337
839,"[  5   7   4   4   1   3 100 100   1   1  13  12  17  19  17  10  17  18
  12  27  19  22  25  25  23  27  21  25  21  37  34  32  34  37  36  38
  38  31  30  30  41  43  46  48  46  47  39  41  45  52  56  55  59  59
  55  58  53  56  55  54  67  64  69  64  63  68  65  60  67  67  71  79
  77  74  71  77  79  70  69  77  82  85  83  82  81  80  89  86  87  84
  98  94  91  98  96  97  91  95  93  98   3]","[{0, 1, 2, 3, 4, 5, 100, 6, 7, 8, 9}, {10, 13, 15, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {16, 17, 18, 11, 12, 14}, {29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 42, 44, 46}, {48, 40, 41, 43, 45, 47}, {49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {65, 66, 67, 68, 69, 78, 60, 62}, {64, 61, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {98, 99, 93, 90}, {96, 91, 92, 94}, {97, 95}]",73.50411090543966
840,"[  6   8   9 100   2   6 100   0   7   6  13   9  11  10  16  13  18  16
  17  21  19  22  21  26  22  23  23  25  29  25  34  30  39  35  35  31
  38  39  35  35  49  44  40  47  39  49  43  48  43  45  58  50  59  59
  49  57  55  53  59  56  65  64  61  69  61  60  69  68  67  62  74  70
  73  70  73  73  74  75  70  76  82  89  83  87  80  82  89  80  87  82
  91  89  93  98  92  94  93  94  92  90   6]","[{0, 1, 2, 3, 100, 5, 6, 7, 8, 9, 4, 11, 12}, {10, 13, 15}, {16, 17, 18, 14}, {19, 20, 21, 22, 24}, {23, 25, 26, 27, 28, 29}, {30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 41, 44}, {49, 54, 40, 42, 45}, {48, 43, 46, 47}, {50, 51, 52, 53, 55, 56, 57, 58, 59}, {65, 60}, {64, 66, 69, 61, 62, 63}, {67, 68}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {99, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91}, {96, 97, 98, 92, 93, 94, 95}]",64.74291161142955
841,"[ 2  9  0  2  0  7  3  1  7 19 11 17 11 14 18 13 17 12 14 24 22 24 26 21
 21 23 19 26 22 25 31 37 35 37 39 34 34 34 32 36 42 39 39 48 40 48 42 45
 47 54 58 56 59 54 51 57 54 58 50 58 67 67 63 66 69 66 65 68 65 63 78 79
 76 76 70 78 71 75 76 72 87 84 85 82 80 80 89 88 87 90 98 90 89 98 95 99
 91 99 91 95  6]","[{0, 2, 3, 4, 100, 6}, {1, 5, 7, 8, 9, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {16, 17, 10, 11, 12}, {18, 13, 14, 15}, {30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 46}, {48, 43, 45, 47}, {49, 51, 53, 54, 56}, {50, 52, 55, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 87, 88}, {96, 98, 86, 89, 90, 91, 92, 93}, {97, 99, 94, 95}]",60.13323112449574
842,"[  2   4   0   2   3   3   9 100   7  14  15  18  17  19  15  13  18  14
  17  13  24  28  28  27  22  22  25  26  29  28  34  37  34  35  37  39
  37  30  32  36  42  47  45  44  43  42  44  41  47  44  53  56  53  57
  49  59  59  56  50  53  65  62  66  67  62  66  62  69  67  66  73  76
  76  79  79  73  73  72  70  85  87  82  85  87  80  81  88  83  89  84
  99  96  93  95  91  93  93  99  92  95   6]","[{0, 1, 2, 3, 4, 5}, {6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 100}, {20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {32, 33, 34, 35, 36, 37, 38, 39, 30, 31}, {40, 42, 45}, {48, 41, 47}, {49, 54, 43, 44, 46}, {50, 51, 52, 53, 55, 56, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 81, 82, 85}, {80, 83, 84, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",55.465456779338666
843,"[  2   7   4 100   7   6   7   8   1   1  15  14  13  16   9  17  13  18
  14  22  27  28  21  27  23  26  20  19  22  37  34  30  35  29  39  32
  39  31  32  35  42  49  43  45  43  43  43  44  43  44  54  55  53  59
  50  57  59  56  57  56  65  64  69  62  61  63  69  61  62  66  78  74
  79  71  70  79  77  76  75  77  81  89  81  88  85  89  87  84  87  85
  97  96  94  90  95  93  94  98  97  90   1]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 17, 18, 100}, {16, 12, 13}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {32, 33, 34, 35, 36, 37, 38, 39, 29, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {50, 54}, {51, 52, 53, 55, 56, 57, 58, 59}, {65, 66, 68, 69, 60, 62, 63}, {64, 67, 61}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91, 92, 93, 94, 95}]",72.4073506966801
845,"[ 4  6  7  5  0  6  0  5  6  4 11 18 17 19 16 17 18 12 12 22 19 24 25 21
 19 22 19 23 22 36 31 32 39 39 32 31 39 39 30 46 47 39 40 44 43 49 44 41
 47 40 53 54 53 57 51 58 50 55 55 52 67 63 64 64 69 69 69 59 65 66 73 76
 76 74 76 79 78 79 70 87 87 89 89 82 81 83 87 79 89 92 99 93 93 91 96 94
 94 90 91 90  1]","[{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 100}, {10, 11, 12, 14, 15, 16, 17, 18}, {13, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {67, 50, 52, 53, 55, 56, 57, 58, 59, 60}, {51, 54}, {64, 65, 66, 68, 69, 61, 62, 63}, {70, 71, 72, 73, 74, 76, 78}, {80, 86, 87, 75, 77, 79}, {98, 81, 82, 83, 84, 85, 88, 89, 91, 92, 93}, {97, 90, 99}, {96, 94, 95}]",52.52650410694653
846,"[  2   4   0 100   1   0   9   2   7   0  11   9  13  15  15  13  17  15
  14  21  19  22  26  21  19  26  25  23  22  22  38  30  34  35  31  32
  38  33  39  32  42  49  40  42  40  48  42  42  47  41  54  54  53  52
  50  52  50  53  59  53  62  69  61  69  69  62  63  60  65  63  79  74
  71  72  76  71  77  76  70  71  82  84  84  88  85  89  88  86  86  92
  98  94  91  95  95  93  94  92  91  98   7]","[{0, 2, 3, 100, 5, 6, 7, 8, 9, 10, 11}, {1, 4}, {16, 17, 18, 12, 13, 14, 15}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29}, {32, 33, 34, 35, 36, 37, 38, 39, 30, 31}, {40, 42, 43, 44, 45, 46, 47, 48}, {41, 49}, {56, 50, 51, 54}, {52, 53, 55, 57, 58, 59}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 84, 85, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99}, {88, 83, 86, 87}]",71.55430684940755
847,"[ 4  4  0  6  2  3  3  4  7  6 15  9 17 19 16 17 18 14 12 21 19 19 29 27
 22 22 27 20 29 36 34 34 38 39 36 39 34 29 35 38 42 44 47 45 49 48 42 40
 43 40 54 56 59 57 55 52 59 53 50 53 65 63 66 67 61 60 63 64 65 61 73 79
 73 79 73 73 73 75 70 85 89 89 83 87 89 81 88 83 89 88 91 96 94 91 95 93
 94 90 89 98  6]","[{0, 1, 2, 4, 7, 8}, {3, 100, 5, 6, 9, 11}, {16, 17, 18, 10, 12, 14, 15}, {19, 20, 21, 23, 26, 27, 13}, {34, 36, 37, 22, 24, 25, 28, 29, 30, 31}, {32, 33, 35, 38, 39}, {49, 40, 41, 42, 44, 46, 47}, {48, 43, 45}, {50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {65, 60, 68}, {64, 66, 67, 69, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 84, 85, 86, 88, 89, 98, 99}, {82, 83, 87}, {96, 97, 90, 91, 92, 93, 94, 95}]",53.09002628795555
848,"[ 9  8  7  2  2  6  0  0  6  4 11 18 13 16 18 10 14 10 17 21 19 23 21 21
 20 26 21 20 26 33 38 35 33 32 39 32 34 34 30 32 42 43 47 48 49 42 39 49
 43 51 52 56 53 57 51 54 59 53 50 53 67 63 59 59 61 60 65 61 62 61 79 75
 76 70 76 78 79 79 69 77 89 84 89 85 87 82 89 89 86 84 97 94 98 96 91 99
 93 94 91 95  6]","[{0, 1, 2, 3, 4, 100, 6, 7, 8, 9, 5}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28}, {32, 33, 34, 35, 36, 37, 39, 46, 29, 31}, {38, 30}, {40, 42, 44, 45, 47, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 75, 78}, {48, 41, 43}, {70, 72, 73, 74, 76, 77, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {97, 98, 90, 91, 92, 94}, {96, 93}, {99, 95}]",60.997266972086486
850,"[ 5  8  6  2  3  3  2  6  2 14 13 18 17 15 17 17 18 16 17 24 19 24 24 26
 21 26 27 26 29 25 34 32 34 29 37 39 37 34 36 36 42 44 45 44 43 43 44 45
 47 44 53 56 50 57 51 59 54 58 59 67 65 69 66 67 62 66 63 60 69 64 73 72
 76 75 70 78 78 76 70 75 87 84 85 85 85 83 88 84 87 92 91 96 93 92 91 93
 98 99 92 98  6]","[{0, 1, 2, 3, 100, 5, 6, 7, 8, 4}, {9, 10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 24}, {33, 23, 25, 26, 27, 28, 29}, {32, 34, 35, 36, 37, 38, 39, 30, 31}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {64, 65, 66, 67, 68, 69, 50, 52, 53, 55, 57, 58, 59, 60, 61, 62, 63}, {56, 51, 54}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88}, {96, 97, 98, 99, 89, 90, 91, 92, 93, 94, 95}]",75.40233099902692
852,"[ 9  4  9  2  6  3  2  5  6  1 15 12 13 16 15 17 13 18 16 22 26 26 29 25
 20 29 27 20 20 33 34 30 31 39 31 32 38 30 36 38 44 49 39 47 39 47 39 48
 47 40 56 56 55 57 53 52 57 56 50 67 65 63 69 67 62 66 63 64 65 65 73 74
 77 70 70 73 78 72 70 76 82 89 83 87 82 81 87 88 87 92 99 96 94 91 91 93
 93 92 89 98  3]","[{0, 1, 2, 3, 4, 100, 6, 5, 8, 9, 7}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 22, 23, 25, 29, 33, 36, 38, 39, 40, 41, 42, 44, 46, 49}, {20, 21, 24, 26, 27, 28}, {32, 34, 35, 37, 30, 31}, {48, 43, 45, 47}, {50, 51, 53, 54, 56, 57, 58}, {52, 55}, {64, 65, 66, 67, 68, 69, 59, 60, 61, 62, 63}, {70, 71, 73, 74, 75, 76, 78, 79}, {72, 77}, {80, 82, 83, 84, 86, 87, 88}, {96, 97, 98, 99, 81, 85, 89, 90, 91, 92, 93, 94, 95}]",65.70659638709714
854,"[  4   8   4 100   6   0 100   5   1   2  13  18  11  16  17  17  18  16
  11  20  28  22  26  27  20  29  19  25  29  37  31  37  33  29  36  39
  29  30  32  38  41  44  43  46  49  42  39  42  47  52  51  56  53  52
  56  57  51  55  59  55  65  67  61  61  63  68  63  61  67  63  74  77
  76  75  70  79  74  70  75  76  85  84  81  87  80  81  87  88  83  92
  89  92  93  91  95  92  91  89  92  90   1]","[{0, 1, 2, 3, 4, 5, 6, 100, 7, 9, 8}, {10, 11, 12, 13, 14, 15, 16, 17, 18}, {19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 42, 43, 45, 46, 47, 48}, {49, 52, 53, 40, 41, 44}, {56, 50, 51, 54}, {57, 58, 59, 55}, {64, 65, 66, 67, 68, 69, 60, 61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 84, 85}, {88, 83, 86, 87}, {96, 97, 98, 99, 89, 90, 91, 92, 93, 94, 95}]",76.4827609796483
855,"[ 7  6  0  8  2  7  5  1  7 11 11 17 11 14 18 17 13 16 19  9 19 28 28 25
 19 22 22 22 26 37 34 37 34 39 31 34 34 36 30 33 42 49 45 42 40 47 42 42
 43 40 51 56 50 50 50 51 53 53 57 58 65 62 63 62 67 69 69 59 67 66 74 77
 73 74 79 71 72 75 70 77 85 85 80 87 89 89 89 80 89 85 98 96 94 92 95 94
 91 90 96 90  7]","[{0, 1, 2, 3, 100, 5, 6, 7, 8, 4}, {9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 24}, {21, 22, 23, 25, 26, 27, 28}, {32, 34, 35, 36, 37, 38, 29, 30, 31}, {33, 39}, {40, 41, 42, 43, 44, 45, 46, 47, 48, 49}, {64, 67, 68, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59}, {65, 66, 60, 69}, {61, 62, 63}, {70, 71, 72, 73, 74, 75, 76, 77, 78, 79}, {80, 81, 82, 83, 84, 85, 86, 87, 88, 89}, {96, 97, 98, 99, 90, 91}, {92, 93, 94, 95}]",69.04533571395167
